gene,label,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS,Intron,CADD_mean,CADD_var,EVE_mean,EVE_var
OR8B8,0.0,936.0,0.2763157894736842,0.0263157894736842,0.0,0.631578947368421,0.0,0.0526315789473684,0.0,0.0131578947368421,17.3844330149512,824.0,-0.01040984,0.0,0.0,0.0064695155641174,0.0900557394847914,0.6348550756947389,0.2124141388988868,-0.0350361904761904,0.1483202982761483,0.0,0.0,72.0,3.0,1.0,0,15.156319444444444,81.48887069933488,0.4103664552020959,0.061054630203009
ORAI3,0.0,888.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,20.524645010212662,247.0,0.04553438,0.0,0.0,9.26953451689228,0.9217834590961486,0.2700440570750071,0.0947324593185327,0.0242045454545454,0.0625337688938234,0.0,0.0,20.0,0.0,0.0,0,19.794999999999995,51.29514210526317,0.4103664552020959,0.061054630203009
ORM1,0.0,606.0,0.2972972972972973,0.0,0.0,0.7027027027027027,0.081081081081081,0.0,0.0,0.0,17.657706428775054,425.0,0.004374547,4.244403900518572e-06,9.0,3.1845298121843384,3.930167959467846,0.6518913405482499,0.2124982887360845,-0.0329708333333333,0.1199165698835606,0.0,2.0,39.0,0.0,0.0,0,10.766487179487177,63.80226525641027,0.4103664552020959,0.061054630203009
OSBPL9,0.0,2241.0,0.1805555555555555,0.0555555555555555,0.0555555555555555,0.6527777777777778,0.0,0.0555555555555555,0.0,0.0,19.16099923281086,288.0,0.01818173,1.615705279330563e-05,19.0,10.602174107417104,0.6628884986984726,0.0433032775830269,0.0335617234506421,-0.0126955357142857,0.1122343024248132,19.0,2.0,89.0,6.0,3.0,1,21.461393258426963,105.87389517313582,0.4103664552020959,0.061054630203009
OTOA,0.0,3420.0,0.2258064516129032,0.0451612903225806,0.0193548387096774,0.6580645161290323,0.0838709677419354,0.0516129032258064,0.0,0.0,18.98897253588629,466.0,0.04470919,0.0,0.0,3.5047950618000847,1.4602529610605963,0.6209029719913179,0.2336236777984215,0.0110605381165919,0.1221448980142895,6.0,0.0,163.0,7.0,1.0,10,15.49657668711657,103.76741435673706,0.4103664552020959,0.061054630203009
OTUD5,0.0,1716.0,0.2857142857142857,0.0238095238095238,0.0238095238095238,0.6428571428571429,0.0714285714285714,0.0238095238095238,0.0,0.0,19.670234733066536,443.1524831243973,0.03966176,7.456607953944521e-05,19.0,10.61520757838601,0.4517166022096546,0.1815309359335945,0.149859304155121,0.0004673913043478,0.081738083972256,15.0,3.0,60.0,1.0,0.0,0,16.803700000000006,64.5536007898305,0.4103664552020959,0.061054630203009
OTX1,0.0,1065.0,0.4,0.0,0.0166666666666666,0.5833333333333334,0.05,0.0,0.0,0.0,17.87453235611435,505.0,0.01209413,0.0002399106525783,38.0,4.115035703413163,2.5085010619873365,0.0535510980394113,0.0658041940040601,0.0063267605633802,0.0690642932912218,15.0,8.0,80.0,1.0,2.0,0,18.0068125,51.53288681250002,0.4103664552020959,0.061054630203009
OXTR,0.0,1170.0,0.3409090909090909,0.0,0.0,0.6136363636363636,0.0681818181818181,0.0454545454545454,0.0,0.0,17.278241627502922,534.0,0.003155992,0.0,1.0,5.584682868040567,1.8427208155616217,0.1333170920670922,0.1403823562046433,-0.0307222222222222,0.1390308980668828,5.0,0.0,47.0,2.0,0.0,0,16.95936170212766,102.7628758011101,0.4103664552020959,0.061054630203009
P2RX3,0.0,1194.0,0.3116883116883117,0.0129870129870129,0.0389610389610389,0.6233766233766234,0.0,0.0129870129870129,0.0,0.0,19.817245695214275,191.0,-0.002908267,0.0,0.0,0.4380147806759811,0.9458089758226652,0.8039614844178823,0.1392776491376507,0.0090306122448979,0.1014378239322736,4.0,3.0,83.0,2.0,0.0,0,19.55457831325301,98.27802119806051,0.4103664552020959,0.061054630203009
PABPC1L,0.0,1845.0,0.265625,0.015625,0.03125,0.65625,0.0,0.03125,0.0,0.0,19.860935253857544,282.0,0.03172956,4.95622802088225e-08,2.0,8.070353774571362,1.5189362658575876,0.2700440570750071,0.0947324593185327,0.0429488636363636,0.1131888968156552,1.0,0.0,67.0,2.0,1.0,5,19.95997014925374,137.2307844536409,0.4103664552020959,0.061054630203009
PAK1,0.0,1662.0,0.1219512195121951,0.073170731707317,0.073170731707317,0.6341463414634146,0.0,0.0975609756097561,0.0,0.0,18.93953330297315,479.0,0.02665401,0.0005334992320566,68.0,10.414917518671768,0.931315824808756,0.0533320396569159,0.0491515022573872,-0.0100777777777777,0.1582775465073775,6.0,1.0,50.0,4.0,0.0,1,22.13722000000001,79.5201802567347,0.4103664552020959,0.061054630203009
PANK1,0.0,1797.0,0.2407407407407408,0.074074074074074,0.0,0.5925925925925926,0.0,0.0925925925925926,0.0,0.0,17.695348610768843,345.0,0.01807489,3.4641717706728817e-07,2.0,7.366442191301753,1.3219355808699251,0.0434632189596685,0.0363766507246592,-0.0273666666666666,0.1300486808918468,10.0,2.0,60.0,3.0,7.0,4,19.858650000000004,107.32496779067796,0.4103664552020959,0.061054630203009
PANK2,0.0,1713.0,0.2857142857142857,0.0612244897959183,0.0204081632653061,0.5714285714285714,0.0,0.0612244897959183,0.0,0.0,19.44164070419075,170.0,0.03743552,6.470257958596593e-06,6.0,8.899516913398656,0.5096445230718448,0.0919718672365357,0.0594384696216451,0.0298030303030303,0.0829846863742669,5.0,0.0,59.0,2.0,1.0,8,19.021525423728814,79.04826232261838,0.451807,0.0922220723092
PAQR8,0.0,1065.0,0.3260869565217391,0.0434782608695652,0.0,0.5652173913043478,0.1304347826086956,0.0217391304347826,0.0434782608695652,0.0,18.50705943457872,431.0,0.03267179,0.0,0.0,8.440420997189374,1.6628278029792682,0.0551439840174634,0.0686247271232129,0.0105852459016393,0.1799661578715228,45.0,2.0,87.0,6.0,0.0,0,12.323482758620695,96.13095034562956,0.4103664552020959,0.061054630203009
PARD3B,0.0,3432.0,0.1978021978021978,0.0329670329670329,0.0219780219780219,0.6923076923076923,0.0164835164835164,0.0549450549450549,0.0,0.0,15.654610297850358,973.0,-0.0009485135,8.008415656982061e-07,7.0,5.328968200778631,1.865782108317808,0.2700440570750071,0.0947324593185327,0.006658064516129,0.0944124380390049,0.0,0.0,196.0,10.0,3.0,25,19.305515306122444,98.35344046643118,0.4103664552020959,0.061054630203009
PARP6,0.0,1893.0,0.1666666666666666,0.0416666666666666,0.0277777777777777,0.7222222222222222,0.0,0.0416666666666666,0.0,0.0,20.10761171290771,260.0,0.04708929,5.519013629712314e-07,10.0,9.445964561893613,1.018338685979857,0.7431312478640631,0.1855765594416186,0.0159763157894736,0.0894634506402569,4.0,6.0,79.0,3.0,0.0,0,22.58305063291139,59.928931561506005,0.4103664552020959,0.061054630203009
PARP9,0.0,2565.0,0.2040816326530612,0.0408163265306122,0.0,0.7040816326530612,0.0612244897959183,0.0510204081632653,0.0,0.0,18.645427645782885,404.0,0.0351251,2.0187131697196573e-07,7.0,10.50956855094265,1.0022409850453748,0.8527387849275371,0.1534836593160494,0.0370885135135135,0.1286899707991141,7.0,1.0,108.0,3.0,2.0,7,11.366370370370376,102.92196298303908,0.4103664552020959,0.061054630203009
PARPBP,0.0,1740.0,0.1829268292682926,0.0365853658536585,0.0365853658536585,0.6341463414634146,0.0365853658536585,0.0975609756097561,0.0121951219512195,0.0,17.809474235059394,552.0,0.01167898,0.0,0.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0089755905511811,0.1077009396259141,7.0,1.0,103.0,8.0,3.0,1,15.166592233009704,104.08553151837044,0.4103664552020959,0.061054630203009
PARS2,0.0,1428.0,0.25,0.025,0.0,0.725,0.0,0.0,0.0,0.0,19.14145807761465,343.0,0.02319672,2.417697129090672e-06,6.0,7.233358411651618,0.6490348567045335,0.0569623769169406,0.0242403739730517,-0.0396280701754386,0.144742084902387,2.0,0.0,42.0,0.0,0.0,0,16.793642857142853,105.34912267421603,0.4103664552020959,0.061054630203009
PARVA,0.0,1239.0,0.2121212121212121,0.0303030303030303,0.0303030303030303,0.6060606060606061,0.0,0.1212121212121212,0.0,0.0,18.77102417329752,318.0,-0.004136223,0.0001710623134282,30.0,10.175611666962428,1.3459839089009469,0.0937758860059565,0.0944508291210007,-0.010358,0.145113402675287,6.0,0.0,41.0,4.0,0.0,6,18.83282926829268,116.58051979512192,0.4103664552020959,0.061054630203009
PARVG,0.0,996.0,0.4181818181818181,0.0545454545454545,0.0181818181818181,0.509090909090909,0.0,0.0,0.0,0.0,17.618749686310533,327.0,0.02958394,9.09355560099142e-05,15.0,7.652358108018843,1.5873078226548591,0.4487045754043591,0.1925965760647643,-0.0144322580645161,0.1676918456230044,5.0,1.0,63.0,0.0,0.0,2,13.279698412698414,121.22097802048133,0.4103664552020959,0.061054630203009
PAXBP1,0.0,2754.0,0.2347826086956521,0.1130434782608695,0.0434782608695652,0.5217391304347826,0.0,0.0695652173913043,0.008695652173913,0.008695652173913,18.56964759788012,482.0,0.0693044,3.903055352184354e-06,13.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0061650887573964,0.0935899808785647,8.0,0.0,128.0,7.0,2.0,14,21.4491015625,112.80971782424956,0.4103664552020959,0.061054630203009
PCBD1,0.0,315.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18.32082125786457,592.0,0.02942457,0.0005313236050945,63.0,10.199676909130044,1.0944463489305816,0.2700440570750071,0.0947324593185327,0.029425,0.0279768989525286,3.0,0.0,6.0,1.0,0.0,0,13.4525,92.5148939,0.4103664552020959,0.061054630203009
PCCB,0.0,1680.0,0.2678571428571428,0.0,0.0,0.6607142857142857,0.0535714285714285,0.0714285714285714,0.0,0.0,17.805303667152906,484.0,0.02508724,8.643834567451239e-06,13.0,10.39509253337102,0.6286973345618742,0.0440554996622213,0.0124091540395263,0.0135461538461538,0.1635484055157541,2.0,0.0,61.0,3.0,1.0,1,18.887278688524606,82.7763263043716,0.4197407777777778,0.04138727601183
PCDH18,0.0,3408.0,0.2091254752851711,0.0228136882129277,0.0,0.7338403041825095,0.0342205323193916,0.0304182509505703,0.0038022813688212,0.0,16.412348543382098,686.0,-0.01713038,0.0,0.0,7.475807278978362,1.8011544243931508,0.2700440570750071,0.0947324593185327,-0.0186226130653266,0.1174501512615579,15.0,6.0,275.0,5.0,4.0,0,20.377352727272715,69.13977066710025,0.4103664552020959,0.061054630203009
PCDH9,0.0,3714.0,0.2197802197802196,0.0512820512820512,0.0073260073260073,0.6703296703296703,0.0,0.0402930402930402,0.0,0.0109890109890109,14.25903556943196,831.0,-0.01068984,3.4994950577238455e-05,11.0,4.392827986404521,2.674337653950789,0.1066928650969925,0.1433962559612879,0.0116449382716049,0.1846079844060859,50.0,7.0,320.0,13.0,8.0,11,20.934093749999995,57.54187085638718,0.4103664552020959,0.061054630203009
PCDHA4,0.0,2844.0,0.3368055555555556,0.0416666666666666,0.0,0.59375,0.0590277777777777,0.0277777777777777,0.0,0.0,19.716746629590705,606.0,0.002410771,6.30750609993677e-06,14.0,4.167201507073981,2.6023807954477243,0.2700440570750071,0.0947324593185327,-0.0081047058823529,0.1462956194558549,0.0,0.0,291.0,8.0,0.0,2,14.622092783505147,91.39029900170635,0.4103664552020959,0.061054630203009
PCDHB12,0.0,2388.0,0.3171806167400881,0.0220264317180616,0.0,0.6387665198237885,0.0440528634361233,0.0220264317180616,0.0,0.0,19.804310666076265,724.0,-0.01088987,0.0,0.0,4.830202851906604,1.4681244135330116,0.4701586743718706,0.2022967170651292,-0.0189556313993174,0.1212423559844891,23.0,9.0,254.0,5.0,1.0,0,11.301133858267711,88.01761133378977,0.4103664552020959,0.061054630203009
PCDHB16,0.0,2331.0,0.3419689119170984,0.0362694300518134,0.0,0.6062176165803109,0.0,0.0155440414507772,0.0,0.0,19.804310666076265,724.0,-0.01088987,0.0,0.0,6.40677538826751,1.9656921965657304,0.3513430896589748,0.137369684362848,-0.0276184426229508,0.1180815341924668,48.0,7.0,238.0,7.0,3.0,0,11.711848739495792,104.32088422174948,0.4103664552020959,0.061054630203009
PCDHB2,0.0,2397.0,0.3736263736263736,0.0293040293040293,0.0,0.5934065934065934,0.0,0.0036630036630036,0.0,0.0,19.91276364212252,724.0,-0.01134637,0.0,0.0,6.270415503201094,2.0337601681076785,0.3238319857157595,0.2329184413116752,-0.0165351791530944,0.1370050539982343,15.0,12.0,298.0,2.0,0.0,0,12.869835570469808,92.67351844088532,0.4103664552020959,0.061054630203009
PCDHGA3,0.0,2799.0,0.3305785123966942,0.0206611570247933,0.0,0.6446280991735537,0.0,0.0041322314049586,0.0,0.0,19.3375925046214,568.0,0.002360469,0.0,0.0,3.559219496812012,1.951423588492852,0.2700440570750071,0.0947324593185327,-0.0153528662420382,0.1276379384031649,0.0,0.0,241.0,0.0,1.0,0,15.473614107883812,85.22412437963351,0.4103664552020959,0.061054630203009
PCDHGA8,0.0,2799.0,0.326271186440678,0.0211864406779661,0.0,0.6440677966101694,0.0169491525423728,0.0084745762711864,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,0.0,0.0,3.0951006361186097,1.5796510578469911,0.2700440570750071,0.0947324593185327,-0.0130245733788395,0.1213255908149337,0.0,0.0,234.0,1.0,1.0,0,14.782393162393165,93.08309927823628,0.4103664552020959,0.061054630203009
PCDHGA9,0.0,2799.0,0.326797385620915,0.0130718954248366,0.0,0.6274509803921569,0.0196078431372549,0.0326797385620915,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,0.0,0.0,4.751241803106802,1.9966775179211111,0.2700440570750071,0.0947324593185327,-0.007713775510204,0.093592484348701,0.0,0.0,148.0,5.0,0.0,0,13.764270270270266,78.74385818496047,0.4103664552020959,0.061054630203009
PCDHGB4,0.0,2772.0,0.3491124260355029,0.0118343195266272,0.0,0.6272189349112426,0.059171597633136,0.0118343195266272,0.0,0.0,19.3375925046214,568.0,0.002360469,0.0,0.0,4.570444911257753,2.1215941564321628,0.4376704597264477,0.2363856786509249,-0.0251403940886699,0.1314541829333785,0.0,0.0,167.0,0.0,2.0,0,15.600221556886227,87.0165287879663,0.4103664552020959,0.061054630203009
PCDHGB7,0.0,2790.0,0.3469387755102041,0.0340136054421768,0.0068027210884353,0.5850340136054422,0.0204081632653061,0.0204081632653061,0.0068027210884353,0.0,19.3375925046214,568.0,0.002360469,0.0,0.0,6.267669140156058,2.2973026940017465,0.3968192295661896,0.2480291568478873,-0.0200467032967032,0.1213488729764237,0.0,0.0,143.0,2.0,2.0,0,16.643811188811185,89.09629168945139,0.4103664552020959,0.061054630203009
PCF11,0.0,4668.0,0.2074468085106383,0.1063829787234042,0.0053191489361702,0.6063829787234043,0.0,0.0691489361702127,0.0053191489361702,0.0,18.233755877847205,305.0,0.009921198,2.739299105612769e-05,28.0,9.978602102725654,0.6334338111051447,0.2700440570750071,0.0947324593185327,0.003330035335689,0.1273753465989403,13.0,2.0,187.0,12.0,4.0,0,21.876149732620323,86.25232636455641,0.4103664552020959,0.061054630203009
PCM1,0.0,6075.0,0.2264150943396226,0.1069182389937107,0.0251572327044025,0.610062893081761,0.0,0.0251572327044025,0.0062893081761006,0.0,18.542330986282124,253.0,0.0016420279999999,9.681724852370492e-05,45.0,11.128455402289598,0.7844995875875262,0.0443096423934096,0.0129420306990667,-0.004853164556962,0.2379124227244345,10.0,0.0,167.0,5.0,1.0,4,21.783341317365267,131.8005999008729,0.4103664552020959,0.061054630203009
PCNT,0.0,10011.0,0.2735294117647059,0.0764705882352941,0.0117647058823529,0.6088235294117647,0.0,0.0294117647058823,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,3.5717440282118656e-05,24.0,9.613070036099357,0.7194923100655377,0.2700440570750071,0.0947324593185327,0.0136540213902524,0.0596380750520646,9.0,3.0,343.0,7.0,3.0,1,12.087714285714286,150.86333666081887,0.4103664552020959,0.061054630203009
PCNXL4,0.0,2817.0,0.202127659574468,0.0425531914893617,0.0106382978723404,0.7127659574468085,0.0319148936170212,0.0212765957446808,0.0,0.0106382978723404,18.177658955042197,516.0,0.002244541,3.689996503394335e-07,3.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0155513698630136,0.1217747888951249,7.0,0.0,127.0,3.0,2.0,30,17.479385826771654,86.82421700074991,0.4103664552020959,0.061054630203009
PCP4L1,0.0,207.0,0.4,0.0666666666666666,0.0,0.4,0.0,0.1333333333333333,0.0,0.0,19.48768500924331,293.0,0.04116277,0.0,1.0,3.9509915523252688,2.797604275273758,0.2700440570750071,0.0947324593185327,0.11919375,0.2713908400921768,1.0,2.0,16.0,0.0,2.0,0,16.9169375,86.8149329958333,0.4103664552020959,0.061054630203009
PDCD2,0.0,1035.0,0.032258064516129,0.032258064516129,0.032258064516129,0.9032258064516128,0.0,0.0,0.0,0.0,18.69775390929804,598.0,-0.01592773,2.1517177462059843e-06,9.0,9.483383361895289,0.5541813763628042,0.0574914172949754,0.0346313843733921,0.031293220338983,0.1882487093294551,4.0,0.0,39.0,1.0,1.0,5,18.644076923076927,119.7973348097166,0.4103664552020959,0.061054630203009
PDCD5,0.0,378.0,0.0,0.0,0.1538461538461538,0.6923076923076923,0.0,0.1538461538461538,0.0,0.0,18.45319908274308,455.0,-0.0315164,3.59246755411839e-05,22.0,9.779980247155368,0.7452504002124898,0.1365046514405966,0.1012607787721958,0.0677217391304347,0.1926488221034455,2.0,0.0,27.0,3.0,0.0,15,13.690074074074076,172.7588641481482,0.4103664552020959,0.061054630203009
PDCD6IP,0.0,2622.0,0.2804878048780488,0.0609756097560975,0.0121951219512195,0.5609756097560976,0.0365853658536585,0.0853658536585365,0.0,0.0,18.162751249488124,409.0,0.008729974,0.0004316785234981,97.0,11.550864127943132,0.5340954085382859,0.1212008244474523,0.1484324459743422,-0.0168230088495575,0.1146362898022235,1.0,2.0,79.0,7.0,0.0,1,21.059202531645568,76.24405562512172,0.4103664552020959,0.061054630203009
PDCL2,0.0,726.0,0.1818181818181818,0.0909090909090909,0.0303030303030303,0.6363636363636364,0.0,0.0303030303030303,0.0,0.0303030303030303,17.85730615293734,456.0,0.03179441,2.7516971183083185e-08,2.0,0.4120061483784752,1.0937783512136858,0.2700440570750071,0.0947324593185327,-0.0201365384615384,0.0803676385044812,0.0,12.0,44.0,1.0,0.0,0,18.938022727272728,135.15268523202957,0.4103664552020959,0.061054630203009
PDE2A,0.0,2826.0,0.247787610619469,0.0442477876106194,0.0176991150442477,0.6548672566371682,0.0530973451327433,0.0353982300884955,0.0,0.0,19.500653821921222,193.0,0.05514637,1.58195490800394e-06,3.0,6.904486572377305,1.8871494547235328,0.0731394534509892,0.0861687904446155,0.026054375,0.1538562400614917,9.0,2.0,126.0,2.0,2.0,6,21.119222222222213,91.97823875022225,0.4103664552020959,0.061054630203009
PDE6C,0.0,2577.0,0.2517985611510791,0.0719424460431654,0.0071942446043165,0.6546762589928058,0.079136690647482,0.0071942446043165,0.0071942446043165,0.0,18.814766445855582,305.0,0.01868646,0.0,0.0,0.256600356465721,0.529998620898928,0.7143494438988233,0.2193177254467072,-0.0397974093264248,0.1482415520874938,2.0,11.0,150.0,2.0,0.0,0,19.0487,133.24638849328863,0.4941870588235294,0.0538298683821782
PDIA4,0.0,1938.0,0.3132530120481928,0.036144578313253,0.0,0.6144578313253012,0.0,0.0240963855421686,0.0120481927710843,0.0,19.19089216377588,279.0,0.03056875,0.0001335404149359,58.0,12.492752812896626,0.9533441691437772,0.0333773157670133,0.0227070331043078,0.0613342592592592,0.1798147540407838,5.0,0.0,85.0,4.0,0.0,0,18.491376470588232,114.8518030232493,0.4103664552020959,0.061054630203009
PDK3,0.0,1248.0,0.1764705882352941,0.1176470588235294,0.0294117647058823,0.6764705882352942,0.0,0.0,0.0,0.0,18.96615195597713,443.1524831243973,0.03359393,2.987941550378035e-06,7.0,7.350667949919837,1.075421113391255,0.2724542156345552,0.2382417552358959,0.0222263157894736,0.097574652889091,1.0,0.0,71.0,0.0,0.0,1,24.68505633802817,82.95186276820922,0.483146,0.0423620245173846
PDK4,0.0,1236.0,0.2075471698113208,0.0566037735849056,0.0188679245283018,0.6792452830188679,0.0,0.0188679245283018,0.0188679245283018,0.0,17.576731594988672,393.0,-0.002897687,0.0,1.0,8.994503531254944,2.454464669653358,0.1752632742849009,0.1943993653153808,0.0567455696202531,0.156883074897302,20.0,0.0,70.0,3.0,0.0,0,18.41248571428572,133.11444616645957,0.4103664552020959,0.061054630203009
PDPN,0.0,717.0,0.2765957446808511,0.0,0.0212765957446808,0.6808510638297872,0.0,0.0212765957446808,0.0,0.0,15.97243104489356,864.0,0.008547572,0.0,1.0,7.931044407663865,2.6543588139923884,0.2161913126398117,0.2267985470446493,-0.0139859375,0.0931571150449395,14.0,3.0,60.0,4.0,1.0,1,11.34608333333333,61.80158241666667,0.4103664552020959,0.061054630203009
PDPR,0.0,2640.0,0.2824427480916031,0.0381679389312977,0.0,0.6335877862595419,0.0229007633587786,0.0458015267175572,0.0,0.0,20.35293677047772,137.0,0.01884037,6.635977268969728e-05,16.0,9.383830648387033,1.0696982714780308,0.2700440570750071,0.0947324593185327,0.0010455056179775,0.1128660621507568,13.0,4.0,144.0,5.0,2.0,3,17.473770833333333,101.102956513549,0.4103664552020959,0.061054630203009
PDRG1,0.0,402.0,0.3157894736842105,0.0,0.0,0.4736842105263158,0.0,0.2105263157894736,0.0,0.0,19.94035661579851,386.0,0.03670666,1.058044703151862e-05,22.0,9.050089610052718,0.6781005414425708,0.018537876512482,0.0097369966550442,0.0724519999999999,0.1658919410218591,9.0,1.0,25.0,4.0,0.0,0,13.41424,81.01701743999998,0.4103664552020959,0.061054630203009
